Start Time,Url,Status Code,File Size,Operation,Time Delay,End Time,Elapsed Time
"19/09/2023, 13:56:49.525932",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=91,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:56:50.721858",1.1959266662597656
"19/09/2023, 13:56:50.839348",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=92,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:56:52.078802",1.2394533157348633
"19/09/2023, 13:56:52.136629",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=93,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:56:53.800130",1.663501262664795
"19/09/2023, 13:56:53.881299",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=94,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:56:54.900756",1.0194575786590576
"19/09/2023, 13:56:54.958934",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=95,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:56:56.126496",1.16756272315979
"19/09/2023, 13:56:56.196685",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=96,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:56:57.593190",1.3965046405792236
"19/09/2023, 13:56:57.649178",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=97,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:56:58.510276",0.8610975742340088
"19/09/2023, 13:56:58.575843",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=98,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:56:59.968190",1.3933489322662354
"19/09/2023, 13:57:00.029197",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=99,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:02.424569",2.395371913909912
"19/09/2023, 13:57:02.507220",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=100,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:03.633899",1.1276800632476807
"19/09/2023, 13:57:03.725570",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=101,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:05.021259",1.2946608066558838
"19/09/2023, 13:57:05.082372",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=102,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:06.151297",1.0689244270324707
"19/09/2023, 13:57:06.221671",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=103,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:07.415384",1.1937127113342285
"19/09/2023, 13:57:07.470215",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=104,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:08.592058",1.1218438148498535
"19/09/2023, 13:57:08.652089",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=105,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:09.705327",1.0532374382019043
"19/09/2023, 13:57:09.821992",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=106,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:10.720264",0.8982727527618408
"19/09/2023, 13:57:10.780033",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=107,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:11.641506",0.8614726066589355
"19/09/2023, 13:57:11.700867",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=108,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:12.840934",1.140066146850586
"19/09/2023, 13:57:12.901314",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=109,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:14.286621",1.3853070735931396
"19/09/2023, 13:57:14.345922",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=110,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:15.567845",1.2219233512878418
"19/09/2023, 13:57:15.638019",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=111,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:16.370292",0.731243371963501
"19/09/2023, 13:57:16.549799",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=112,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:17.412397",0.8625977039337158
"19/09/2023, 13:57:17.469795",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=113,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:18.617319",1.147524356842041
"19/09/2023, 13:57:18.676404",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=114,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:19.712079",1.0357780456542969
"19/09/2023, 13:57:19.776240",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=115,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:21.862622",2.086381673812866
"19/09/2023, 13:57:21.924254",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=116,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:22.656841",0.7325870990753174
"19/09/2023, 13:57:22.714717",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=117,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:23.785314",1.0705976486206055
"19/09/2023, 13:57:23.840315",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=118,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:25.056117",1.2158024311065674
"19/09/2023, 13:57:25.111995",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=119,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:25.840337",0.7283425331115723
"19/09/2023, 13:57:25.896841",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=120,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:26.769521",0.8726794719696045
"19/09/2023, 13:57:26.886876",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=121,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:27.855851",0.9689755439758301
"19/09/2023, 13:57:27.912329",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=122,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:29.190320",1.2779910564422607
"19/09/2023, 13:57:29.249872",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=123,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:29.976573",0.7267007827758789
"19/09/2023, 13:57:30.038055",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=124,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:31.400755",1.3626995086669922
"19/09/2023, 13:57:31.462458",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=125,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:32.751927",1.289468765258789
"19/09/2023, 13:57:32.812599",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=126,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:33.972408",1.15980863571167
"19/09/2023, 13:57:34.029552",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=127,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:34.680371",0.6508193016052246
"19/09/2023, 13:57:34.743856",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=128,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:35.663295",0.9194393157958984
"19/09/2023, 13:57:35.727958",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=129,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:37.235894",1.5079357624053955
"19/09/2023, 13:57:37.294775",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=130,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:38.046127",0.7523996829986572
"19/09/2023, 13:57:38.106062",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=131,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:39.865264",1.7592015266418457
"19/09/2023, 13:57:39.931186",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=132,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:40.746934",0.8157477378845215
"19/09/2023, 13:57:40.803536",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=133,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:41.539505",0.735969066619873
"19/09/2023, 13:57:41.598871",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=134,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:42.969889",1.3700182437896729
"19/09/2023, 13:57:43.027731",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=135,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:43.847977",0.8213093280792236
"19/09/2023, 13:57:43.970104",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=136,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:44.723154",0.753049373626709
"19/09/2023, 13:57:44.783640",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=137,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:45.883051",1.0994110107421875
"19/09/2023, 13:57:45.945563",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=138,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:46.968008",1.0214438438415527
"19/09/2023, 13:57:47.027602",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=139,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:47.685791",0.658189058303833
"19/09/2023, 13:57:47.769087",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=140,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:48.716646",0.947559118270874
"19/09/2023, 13:57:48.772822",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=141,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:49.779427",1.0066049098968506
"19/09/2023, 13:57:49.839486",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=142,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:51.079021",1.2395350933074951
"19/09/2023, 13:57:51.134121",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=143,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:52.122290",0.9881687164306641
"19/09/2023, 13:57:52.183621",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=144,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:54.378174",2.194553852081299
"19/09/2023, 13:57:54.444528",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=145,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:55.470602",1.0260734558105469
"19/09/2023, 13:57:55.531155",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=146,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:56.717775",1.1866199970245361
"19/09/2023, 13:57:56.778172",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=147,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:58.024269",1.2460970878601074
"19/09/2023, 13:57:58.083821",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=148,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:57:58.977270",0.893449068069458
"19/09/2023, 13:57:59.062959",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=149,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:58:00.113577",1.0506176948547363
"19/09/2023, 13:58:00.246198",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=150,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:58:01.511773",1.265575647354126
"19/09/2023, 13:58:01.571027",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=151,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:58:03.196955",1.6259279251098633
"19/09/2023, 13:58:03.257106",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=152,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:58:04.131888",0.8747823238372803
"19/09/2023, 13:58:04.192408",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=153,200,80 KB,Get universities or institution url,0 sec,"19/09/2023, 13:58:04.957289",0.764880895614624
"19/09/2023, 13:58:05.015660",https://www.studiesinaustralia.com/universities-colleges-tafes-schools/search/results?location=QLD&organisation_cricos_not_null=1&page=154,200,77 KB,Get universities or institution url,0 sec,"19/09/2023, 13:58:05.965853",0.950192928314209
