Start Time,Url,Status Code,File Size,Operation,Time Delay,End Time,Elapsed Time
"20/09/2023, 10:35:48.881695",https://www.studiesinaustralia.com/courses-in-australia/massage-schools-of-queensland/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:35:51.748012",2.866316318511963
"20/09/2023, 10:35:49.608199",https://www.studiesinaustralia.com/courses-in-australia/matters-in-gray/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:35:52.041166",2.4329662322998047
"20/09/2023, 10:35:49.772004",https://www.studiesinaustralia.com/courses-in-australia/max-therapy-institute/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:35:52.399934",2.627929925918579
"20/09/2023, 10:35:49.840019",https://www.studiesinaustralia.com/courses-in-australia/media-make-up-academy/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:35:52.445063",2.60504412651062
"20/09/2023, 10:35:50.518966",https://www.studiesinaustralia.com/courses-in-australia/melbourne-city-institute-of-education/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:35:52.460576",1.941610336303711
"20/09/2023, 10:35:50.259265",https://www.studiesinaustralia.com/courses-in-australia/melbourne-city-college-australia/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:35:52.462443",2.203178644180298
"20/09/2023, 10:35:51.758884",https://www.studiesinaustralia.com/courses-in-australia/melbourne-college-of-further-education/campuses,200,66 KB,Save campus url,0 sec,"20/09/2023, 10:35:52.744992",0.9861078262329102
"20/09/2023, 10:35:52.472982",https://www.studiesinaustralia.com/courses-in-australia/milcom-institute/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:35:53.881545",1.4085631370544434
"20/09/2023, 10:35:52.754106",https://www.studiesinaustralia.com/courses-in-australia/monash-college/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:35:53.985400",1.2312943935394287
"20/09/2023, 10:35:52.053036",https://www.studiesinaustralia.com/courses-in-australia/melbourne-college-of-hair-and-beauty/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:35:54.563514",2.510477304458618
"20/09/2023, 10:35:52.412441",https://www.studiesinaustralia.com/courses-in-australia/melbourne-institute-of-technology-mit/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:35:55.127246",2.715801239013672
"20/09/2023, 10:35:52.476009",https://www.studiesinaustralia.com/courses-in-australia/milner-international-college-of-english-wa-pty-ltd/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:35:55.296552",2.820543050765991
"20/09/2023, 10:35:52.455358",https://www.studiesinaustralia.com/courses-in-australia/melbourne-polytechnic/campuses,200,67 KB,Save campus url,0 sec,"20/09/2023, 10:35:55.836995",3.381636619567871
"20/09/2023, 10:35:53.893501",https://www.studiesinaustralia.com/courses-in-australia/monash-university/campuses,200,72 KB,Save campus url,0 sec,"20/09/2023, 10:35:55.848961",1.955460548400879
"20/09/2023, 10:35:53.995444",https://www.studiesinaustralia.com/courses-in-australia/moorabbin-flying-services/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:35:55.852962",1.857517957687378
"20/09/2023, 10:35:54.574934",https://www.studiesinaustralia.com/courses-in-australia/moore-theological-college/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:35:56.028019",1.4530854225158691
"20/09/2023, 10:35:55.147606",https://www.studiesinaustralia.com/courses-in-australia/mta-institute/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:35:56.710599",1.5629925727844238
"20/09/2023, 10:35:55.309589",https://www.studiesinaustralia.com/courses-in-australia/murdoch-institute-of-technology/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:35:56.806945",1.49735689163208
"20/09/2023, 10:35:55.848961",https://www.studiesinaustralia.com/courses-in-australia/murdoch-university/campuses,200,66 KB,Save campus url,0 sec,"20/09/2023, 10:35:57.472930",1.6239690780639648
"20/09/2023, 10:35:55.863104",https://www.studiesinaustralia.com/courses-in-australia/national-academy-of-hair-beauty/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:35:57.475024",1.6119201183319092
"20/09/2023, 10:35:55.858960",https://www.studiesinaustralia.com/courses-in-australia/nan-tien-institute/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:35:57.575131",1.7161710262298584
"20/09/2023, 10:35:56.055473",https://www.studiesinaustralia.com/courses-in-australia/national-art-school/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:35:57.726886",1.6714122295379639
"20/09/2023, 10:35:56.722282",https://www.studiesinaustralia.com/courses-in-australia/national-college-of-vocational-education/campuses,200,66 KB,Save campus url,0 sec,"20/09/2023, 10:35:58.200603",1.4773235321044922
"20/09/2023, 10:35:56.813919",https://www.studiesinaustralia.com/courses-in-australia/national-institute-of-dramatic-art-nida/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:35:58.392280",1.5783603191375732
"20/09/2023, 10:35:57.484902",https://www.studiesinaustralia.com/courses-in-australia/national-institute-of-education-and-technology/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:35:58.639011",1.154109001159668
"20/09/2023, 10:35:57.583699",https://www.studiesinaustralia.com/courses-in-australia/national-training-centre-of-australia/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:35:59.193136",1.6094372272491455
"20/09/2023, 10:35:57.487903",https://www.studiesinaustralia.com/courses-in-australia/national-theatre/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:35:59.452835",1.9649319648742676
"20/09/2023, 10:35:57.740222",https://www.studiesinaustralia.com/courses-in-australia/national-training-solutions-provider-pty-ltd-ta-it-futures/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:35:59.564296",1.8240737915039062
"20/09/2023, 10:35:58.411634",https://www.studiesinaustralia.com/courses-in-australia/new-england-institute-of-technology-pty-ltd/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:00.148325",1.7366914749145508
